uuid,stkcd,date,clpr,clpr_next,label
10515,600529,20250527,21.39,21.34,down
10516,600530,20250510,5.31,5.64,up
10517,600530,20250515,7.5,7.2,down
10518,600530,20250516,7.2,7.92,up
10519,600530,20250521,7.62,7.03,down
10520,600530,20250528,8.45,7.98,down
10521,600530,20250530,7.6,8.36,up
10522,600531,20250501,6.88,7.1,up
10523,600531,20250515,6.95,6.95,up
10524,600531,20250516,6.95,6.99,up
10525,600531,20250517,6.95,6.99,up
10526,600531,20250520,6.99,7.11,up
10527,600531,20250524,7.05,7.1,up
10528,600531,20250527,6.93,6.96,up
10529,600533,20250520,2.35,2.36,up
10530,600533,20250530,2.36,2.38,up
10531,600535,20250508,15.36,15.39,up
10532,600535,20250509,15.39,15.23,down
10533,600535,20250515,15.32,16.15,up
10534,600535,20250529,16.0,16.33,up
10535,600536,20250508,46.17,46.35,up
10536,600536,20250513,45.39,45.59,up
10537,600536,20250516,44.51,44.82,up
10538,600536,20250520,44.98,44.54,down
10539,600536,20250527,45.81,44.4,down
10540,600537,20250514,2.96,2.92,down
10541,600537,20250521,2.95,2.87,down
10542,600537,20250527,2.92,2.82,down
10543,600537,20250531,2.8,2.79,down
10544,600538,20250501,5.31,5.56,up
10545,600538,20250506,5.56,5.63,up
10546,600538,20250517,5.83,5.72,down
10547,600539,20250507,11.98,11.94,down
10548,600539,20250508,11.94,12.06,up
10549,600539,20250515,12.03,12.33,up
10550,600539,20250517,12.33,12.31,down
10551,600540,20250513,4.65,4.76,up
10552,600540,20250516,4.71,4.8,up
10553,600540,20250521,4.87,4.75,down
10554,600540,20250523,4.63,4.68,up
10555,600540,20250528,4.67,4.69,up
10556,600543,20250528,5.43,5.45,up
10557,600545,20250508,2.29,2.23,down
10558,600545,20250516,2.25,2.31,up
10559,600546,20250510,9.45,9.52,up
10560,600546,20250521,10.03,9.8,down
10561,600546,20250528,9.72,9.71,down
10562,600546,20250529,9.71,9.73,up
10563,600547,20250507,31.12,30.36,down
10564,600547,20250520,29.35,30.7,up
10565,600547,20250529,29.88,30.0,up
10566,600548,20250516,11.23,11.39,up
10567,600548,20250528,11.36,11.27,down
10568,600548,20250530,11.31,11.03,down
10569,600549,20250510,19.39,19.8,up
10570,600549,20250513,19.62,19.94,up
10571,600549,20250515,20.01,20.56,up
10572,600549,20250516,20.56,20.08,down
10573,600549,20250522,19.44,19.54,up
10574,600549,20250529,19.8,19.4,down
10575,600550,20250509,7.75,7.82,up
10576,600550,20250521,9.7,8.97,down
10577,600550,20250530,8.85,9.39,up
10578,600551,20250510,7.85,7.83,down
10579,600551,20250513,7.82,7.77,down
10580,600551,20250528,8.07,8.88,up
10581,600551,20250531,9.77,8.98,down
10582,600552,20250520,11.61,11.46,down
10583,600552,20250527,10.99,11.01,up
10584,600556,20250521,4.84,4.78,down
10585,600556,20250529,4.96,4.81,down
10586,600557,20250527,12.88,12.87,down
10587,600557,20250531,13.26,13.58,up
10588,600558,20250526,5.57,5.68,up
10589,600558,20250527,5.68,5.8,up
10590,600559,20250510,17.73,17.79,up
10591,600559,20250521,17.37,17.23,down
10592,600561,20250513,5.93,5.93,up
10593,600561,20250515,6.02,6.06,up
10594,600561,20250527,6.36,6.33,down
10595,600561,20250530,6.53,7.18,up
10596,600562,20250507,23.07,24.96,up
10597,600562,20250514,25.03,24.23,down
10598,600563,20250508,107.63,106.81,down
10599,600566,20250508,26.89,26.9,up
10600,600566,20250510,26.9,26.61,down
10601,600566,20250513,26.98,26.72,down
10602,600566,20250517,26.86,27.21,up
10603,600566,20250524,27.15,26.77,down
10604,600566,20250531,27.02,27.7,up
10605,600567,20250522,1.74,1.73,down
10606,600567,20250527,1.73,1.72,down
10607,600568,20250507,1.35,1.36,up
10608,600568,20250510,1.34,1.34,up
10609,600568,20250513,1.41,1.48,up
10610,600568,20250515,1.41,1.4,down
10611,600568,20250523,1.42,1.47,up
10612,600568,20250531,1.59,1.67,up
10613,600569,20250516,1.86,1.92,up
10614,600569,20250524,1.88,1.91,up
10615,600570,20250521,26.49,26.14,down
10616,600570,20250530,26.31,26.71,up
10617,600571,20250507,16.21,16.17,down
10618,600571,20250508,16.17,15.31,down
10619,600571,20250509,15.31,15.81,up
10620,600571,20250530,15.48,15.8,up
10621,600572,20250517,4.45,4.43,down
10622,600572,20250524,4.45,4.41,down
10623,600572,20250528,4.44,4.49,up
10624,600573,20250508,11.6,11.91,up
10625,600575,20250509,3.84,4.04,up
10626,600575,20250524,3.69,3.74,up
10627,600576,20250507,9.61,9.68,up
10628,600576,20250517,9.95,10.29,up
10629,600576,20250523,10.33,10.26,down
10630,600577,20250508,7.25,7.14,down
10631,600577,20250524,7.25,7.5,up
10632,600577,20250529,7.8,7.4,down
10633,600578,20250530,4.36,4.35,down
10634,600579,20250501,7.2,7.37,up
10635,600579,20250517,7.51,7.68,up
10636,600579,20250529,7.71,7.55,down
10637,600580,20250512,26.42,26.13,down
10638,600580,20250520,24.72,25.37,up
10639,600580,20250528,23.19,23.57,up
10640,600581,20250516,3.24,3.32,up
10641,600582,20250523,6.23,6.17,down
10642,600584,20250510,33.69,34.15,up
10643,600584,20250516,33.68,33.46,down
10644,600584,20250528,32.06,32.69,up
10645,600584,20250531,32.16,32.03,down
10646,600585,20250524,23.61,23.1,down
10647,600585,20250530,23.23,22.78,down
10648,600586,20250507,4.74,4.73,down
10649,600586,20250508,4.73,4.76,up
10650,600586,20250510,4.76,4.88,up
10651,600586,20250513,4.94,4.89,down
10652,600587,20250513,15.36,15.36,up
10653,600587,20250527,15.37,15.31,down
10654,600588,20250507,14.51,14.5,down
10655,600588,20250515,13.47,13.33,down
10656,600588,20250527,13.15,12.95,down
10657,600589,20250510,7.6,7.81,up
10658,600589,20250513,8.03,8.14,up
10659,600589,20250514,8.14,7.61,down
10660,600589,20250524,7.15,7.4,up
10661,600589,20250530,6.99,6.81,down
10662,600590,20250507,10.01,10.03,up
10663,600590,20250515,9.08,9.12,up
10664,600590,20250521,8.85,8.84,down
10665,600590,20250523,8.49,8.75,up
10666,600590,20250529,8.7,8.29,down
10667,600592,20250507,27.15,29.0,up
10668,600592,20250508,29.0,27.2,down
10669,600592,20250517,29.02,26.74,down
10670,600592,20250523,25.96,24.88,down
10671,600593,20250508,29.27,28.66,down
10672,600593,20250523,29.51,29.74,up
10673,600593,20250529,29.03,28.67,down
10674,600594,20250501,3.52,3.63,up
10675,600594,20250510,3.71,3.67,down
10676,600594,20250517,3.81,3.81,up
10677,600595,20250508,3.78,3.75,down
10678,600595,20250516,3.88,3.79,down
10679,600595,20250520,3.8,3.84,up
10680,600595,20250522,3.7,3.7,up
10681,600595,20250531,3.63,3.64,up
10682,600596,20250508,7.81,7.71,down
10683,600596,20250509,7.71,7.86,up
10684,600596,20250513,7.91,7.92,up
10685,600596,20250516,8.33,8.15,down
10686,600596,20250524,7.94,7.93,down
10687,600598,20250513,15.02,15.12,up
10688,600598,20250517,14.95,15.17,up
10689,600599,20250509,7.7,7.79,up
10690,600600,20250507,74.57,74.38,down
10691,600600,20250508,74.38,74.17,down
10692,600600,20250521,73.26,72.4,down
10693,600600,20250523,71.97,72.2,up
10694,600600,20250527,73.75,76.0,up
10695,600602,20250501,23.48,24.3,up
10696,600602,20250530,20.06,20.07,up
10697,600603,20250501,7.26,7.25,down
10698,600603,20250507,7.28,7.32,up
10699,600603,20250508,7.32,7.2,down
10700,600603,20250516,7.17,7.33,up
10701,600604,20250508,4.66,4.54,down
10702,600604,20250517,4.38,4.51,up
10703,600604,20250520,4.47,4.51,up
10704,600604,20250529,4.4,4.45,up
10705,600605,20250513,35.8,36.03,up
10706,600605,20250515,35.12,36.12,up
10707,600605,20250529,39.09,38.88,down
10708,600606,20250507,1.78,1.75,down
10709,600606,20250510,1.71,1.73,up
10710,600606,20250522,1.71,1.67,down
10711,600608,20250508,3.36,3.43,up
10712,600608,20250521,3.65,3.62,down
10713,600608,20250529,3.95,3.78,down
10714,600609,20250507,5.8,5.68,down
10715,600609,20250509,5.53,5.61,up
10716,600610,20250509,11.84,11.87,up
10717,600610,20250513,13.06,14.37,up
10718,600610,20250515,13.28,14.61,up
10719,600610,20250516,14.61,16.07,up
10720,600610,20250520,16.64,15.79,down
10721,600610,20250521,15.79,14.21,down
10722,600610,20250523,14.64,16.09,up
10723,600610,20250527,15.72,14.52,down
10724,600611,20250508,6.5,6.34,down
10725,600611,20250513,6.51,6.47,down
10726,600611,20250524,6.4,6.58,up
10727,600611,20250530,6.66,6.63,down
10728,600612,20250506,48.62,50.24,up
10729,600612,20250507,50.24,49.39,down
10730,600613,20250509,6.25,6.22,down
10731,600613,20250510,6.25,6.22,down
10732,600613,20250515,6.2,6.36,up
10733,600613,20250517,6.36,6.38,up
10734,600613,20250520,6.43,6.42,down
10735,600613,20250524,6.36,6.29,down
10736,600613,20250529,6.48,6.48,up
10737,600615,20250510,12.5,13.02,up
10738,600616,20250516,5.61,5.75,up
10739,600616,20250524,5.99,6.27,up
10740,600617,20250508,2.64,2.67,up
10741,600617,20250515,2.63,2.61,down
10742,600617,20250527,2.6,2.6,up
10743,600619,20250515,11.49,11.62,up
10744,600619,20250517,11.62,11.86,up
10745,600619,20250522,11.74,11.52,down
10746,600620,20250530,5.18,5.35,up
10747,600621,20250514,14.6,14.1,down
10748,600621,20250515,14.1,13.89,down
10749,600621,20250517,13.89,13.93,up
10750,600621,20250530,14.03,14.21,up
10751,600622,20250507,2.86,2.86,up
10752,600622,20250517,2.77,2.91,up
10753,600622,20250522,2.78,2.69,down
10754,600622,20250527,2.73,2.7,down
10755,600622,20250529,2.74,2.7,down
10756,600623,20250507,7.08,7.02,down
10757,600623,20250508,7.02,7.13,up
10758,600623,20250513,7.17,7.22,up
10759,600623,20250520,7.27,7.25,down
10760,600623,20250528,7.12,7.14,up
10761,600623,20250531,7.07,7.22,up
10762,600624,20250520,7.04,7.3,up
10763,600624,20250527,7.2,6.97,down
10764,600626,20250508,3.4,3.39,down
10765,600626,20250515,3.44,3.43,down
10766,600626,20250528,3.41,3.49,up
10767,600628,20250501,7.26,7.34,up
10768,600628,20250530,7.33,7.39,up
10769,600629,20250510,8.21,8.23,up
10770,600629,20250527,8.45,8.36,down
10771,600630,20250531,8.32,8.43,up
10772,600633,20250529,13.32,12.89,down
10773,600635,20250507,3.89,3.85,down
10774,600635,20250508,3.85,3.82,down
10775,600635,20250517,3.82,3.89,up
10776,600636,20250508,7.37,7.39,up
10777,600636,20250521,7.83,7.58,down
10778,600636,20250531,8.05,8.0,down
10779,600637,20250516,7.33,7.41,up
10780,600638,20250516,5.29,5.39,up
10781,600638,20250527,5.3,5.3,up
10782,600638,20250528,5.3,5.33,up
10783,600639,20250508,10.61,10.55,down
10784,600639,20250530,10.61,10.62,up
10785,600640,20250508,11.83,11.58,down
10786,600640,20250513,11.71,11.73,up
10787,600640,20250519,11.93,11.95,up
10788,600640,20250531,11.72,11.75,up
10789,600641,20250507,14.57,14.57,up
10790,600641,20250510,14.22,14.35,up
10791,600641,20250513,14.29,14.3,up
10792,600641,20250517,13.91,14.13,up
10793,600642,20250517,8.97,8.95,down
10794,600642,20250529,9.05,8.98,down
10795,600642,20250531,8.98,8.84,down
10796,600643,20250510,4.72,4.77,up
10797,600643,20250515,4.8,4.75,down
10798,600643,20250521,4.81,4.74,down
10799,600643,20250523,4.62,4.64,up
10800,600644,20250513,11.34,12.47,up
10801,600644,20250515,12.97,12.61,down
10802,600644,20250517,12.61,12.66,up
10803,600644,20250520,13.93,15.32,up
10804,600644,20250522,16.2,14.58,down
10805,600644,20250527,16.78,16.18,down
10806,600644,20250528,16.18,15.47,down
10807,600645,20250510,21.99,22.23,up
10808,600645,20250515,22.28,22.69,up
10809,600645,20250521,22.43,22.08,down
10810,600648,20250507,11.36,11.32,down
10811,600648,20250527,11.14,11.08,down
10812,600648,20250528,11.08,11.13,up
10813,600649,20250531,4.22,4.2,down
10814,600651,20250516,4.07,4.1,up
10815,600651,20250530,3.95,4.35,up
10816,600654,20250507,3.12,3.16,up
10817,600654,20250510,3.07,3.1,up
10818,600654,20250515,3.02,3.03,up
10819,600654,20250523,2.93,2.97,up
10820,600655,20250501,5.62,5.63,up
10821,600655,20250507,5.68,5.63,down
10822,600655,20250520,5.73,5.72,down
10823,600655,20250528,5.85,5.71,down
10824,600657,20250509,4.15,4.18,up
10825,600657,20250510,4.15,4.18,up
10826,600657,20250517,4.09,4.21,up
10827,600658,20250508,4.2,4.14,down
10828,600658,20250517,4.14,4.55,up
10829,600658,20250530,4.62,4.64,up
10830,600658,20250531,4.62,4.64,up
10831,600660,20250507,57.56,58.24,up
10832,600661,20250501,10.16,10.46,up
10833,600661,20250508,10.46,10.29,down
10834,600661,20250516,9.93,10.11,up
10835,600661,20250529,10.03,9.9,down
10836,600662,20250508,5.1,5.08,down
10837,600663,20250507,8.9,8.85,down
10838,600663,20250521,9.03,9.0,down
10839,600663,20250527,8.99,9.06,up
10840,600663,20250531,9.24,9.29,up
10841,600664,20250507,3.65,3.64,down
10842,600664,20250516,3.86,3.79,down
10843,600664,20250531,3.83,3.91,up
10844,600665,20250513,3.1,3.1,up
10845,600665,20250516,3.09,3.19,up
10846,600665,20250523,3.13,3.14,up
10847,600665,20250531,3.17,3.16,down
10848,600666,20250508,2.7,2.61,down
10849,600667,20250501,6.32,6.5,up
10850,600667,20250507,6.56,6.59,up
10851,600667,20250513,6.55,6.56,up
10852,600667,20250515,6.47,6.43,down
10853,600667,20250517,6.43,6.49,up
10854,600667,20250520,6.51,6.45,down
10855,600667,20250529,6.4,6.33,down
10856,600668,20250508,13.89,13.79,down
10857,600668,20250515,14.15,14.27,up
10858,600668,20250517,14.27,14.6,up
10859,600668,20250523,14.44,14.26,down
10860,600671,20250517,13.52,13.26,down
10861,600671,20250527,12.45,12.26,down
10862,600671,20250529,12.56,12.88,up
10863,600673,20250501,9.69,10.2,up
10864,600673,20250507,10.06,10.16,up
10865,600673,20250509,10.09,10.1,up
10866,600673,20250513,10.01,10.1,up
10867,600673,20250517,10.03,9.95,down
10868,600673,20250527,9.69,9.56,down
10869,600674,20250510,17.23,17.09,down
10870,600674,20250515,17.27,17.05,down
10871,600674,20250521,17.46,17.52,up
10872,600674,20250523,17.23,17.24,up
10873,600674,20250530,16.85,16.64,down
10874,600675,20250528,2.82,2.83,up
10875,600675,20250530,2.85,2.87,up
10876,600676,20250508,4.32,4.26,down
10877,600676,20250513,4.24,4.32,up
10878,600676,20250516,4.31,4.43,up
10879,600676,20250531,5.3,5.51,up
10880,600678,20250507,8.08,7.88,down
10881,600678,20250510,8.27,8.18,down
10882,600678,20250516,7.81,7.93,up
10883,600678,20250524,7.56,7.74,up
10884,600678,20250530,8.72,8.59,down
10885,600679,20250515,13.61,13.58,down
10886,600679,20250523,13.11,13.39,up
10887,600679,20250530,13.86,13.83,down
10888,600681,20250501,3.39,3.55,up
10889,600681,20250512,3.49,3.5,up
10890,600681,20250514,3.51,3.5,down
10891,600681,20250521,3.58,3.53,down
10892,600682,20250516,6.53,6.67,up
10893,600683,20250508,3.83,3.76,down
10894,600683,20250516,3.77,3.93,up
10895,600683,20250531,3.87,3.9,up
10896,600684,20250501,3.49,3.51,up
10897,600684,20250531,3.7,3.72,up
10898,600685,20250501,23.82,24.06,up
10899,600685,20250507,24.69,24.83,up
10900,600685,20250521,24.52,24.26,down
10901,600685,20250528,24.23,24.42,up
10902,600686,20250501,12.72,13.19,up
10903,600686,20250509,12.92,13.13,up
10904,600686,20250514,12.99,12.79,down
10905,600686,20250517,13.02,12.93,down
10906,600686,20250520,13.03,13.58,up
10907,600686,20250522,12.99,12.7,down
10908,600686,20250531,14.22,13.89,down
10909,600688,20250501,2.89,2.89,up
10910,600688,20250506,2.89,2.93,up
10911,600688,20250507,2.93,2.91,down
10912,600688,20250508,2.91,2.88,down
10913,600688,20250509,2.88,2.87,down
10914,600688,20250510,2.88,2.87,down
10915,600688,20250513,2.89,2.92,up
10916,600688,20250515,2.91,2.88,down
10917,600688,20250517,2.88,2.9,up
10918,600688,20250520,2.88,2.87,down
10919,600688,20250523,2.83,2.83,up
10920,600688,20250524,2.83,2.83,up
10921,600688,20250528,2.83,2.83,up
10922,600688,20250531,2.82,2.8,down
10923,600689,20250507,11.69,11.81,up
10924,600689,20250513,11.68,12.1,up
10925,600689,20250520,12.38,12.24,down
10926,600689,20250530,12.12,12.05,down
10927,600690,20250507,25.18,25.41,up
10928,600690,20250510,25.39,26.13,up
10929,600690,20250523,25.76,25.51,down
10930,600690,20250529,25.4,25.04,down
10931,600691,20250515,2.21,2.21,up
10932,600691,20250531,2.11,2.11,up
10933,600692,20250515,6.73,6.72,down
10934,600693,20250507,6.5,7.15,up
10935,600693,20250515,6.62,6.59,down
10936,600693,20250517,6.59,6.79,up
10937,600694,20250510,25.37,25.36,down
10938,600694,20250517,24.61,24.94,up
10939,600694,20250530,23.59,24.05,up
10940,600696,20250501,5.95,6.25,up
10941,600696,20250514,6.14,6.2,up
10942,600696,20250517,6.06,6.36,up
10943,600696,20250520,6.68,7.01,up
10944,600696,20250522,7.36,7.43,up
10945,600696,20250523,7.43,7.52,up
10946,600696,20250524,7.43,7.52,up
10947,600697,20250513,11.95,12.06,up
10948,600697,20250521,12.39,12.1,down
10949,600698,20250510,6.43,6.59,up
10950,600698,20250517,6.64,7.3,up
10951,600698,20250521,8.83,7.95,down
10952,600699,20250508,16.74,16.46,down
10953,600699,20250513,16.98,17.03,up
10954,600699,20250531,17.77,17.62,down
10955,600702,20250507,57.7,57.87,up
10956,600702,20250516,55.66,54.73,down
10957,600703,20250501,12.29,12.38,up
10958,600703,20250508,12.6,12.38,down
10959,600703,20250510,12.38,12.58,up
10960,600703,20250513,12.52,12.58,up
10961,600703,20250517,12.44,12.63,up
10962,600703,20250520,12.69,12.74,up
10963,600704,20250508,5.21,5.27,up
10964,600704,20250515,5.33,5.28,down
10965,600704,20250516,5.28,5.36,up
10966,600704,20250520,5.37,5.36,down
10967,600704,20250521,5.36,5.32,down
10968,600704,20250522,5.32,5.22,down
10969,600704,20250530,5.23,5.19,down
10970,600706,20250507,9.11,9.26,up
10971,600706,20250508,9.26,9.16,down
10972,600706,20250512,9.17,9.17,up
10973,600706,20250514,8.86,8.83,down
10974,600706,20250523,8.97,9.1,up
10975,600707,20250507,6.83,6.87,up
10976,600707,20250508,6.87,6.64,down
10977,600707,20250513,6.79,6.77,down
10978,600707,20250528,6.15,6.25,up
10979,600708,20250527,3.58,3.49,down
10980,600708,20250530,3.6,3.59,down
10981,600710,20250508,9.68,9.57,down
10982,600710,20250514,9.92,9.64,down
10983,600711,20250510,5.64,5.65,up
10984,600711,20250513,5.54,5.55,up
10985,600711,20250527,5.48,5.42,down
10986,600712,20250528,6.01,5.97,down
10987,600712,20250529,5.97,5.99,up
10988,600713,20250507,5.14,5.17,up
10989,600713,20250510,5.12,5.13,up
10990,600713,20250520,5.18,5.19,up
10991,600713,20250523,5.1,5.04,down
10992,600713,20250529,5.11,5.17,up
10993,600713,20250530,5.17,5.24,up
10994,600714,20250509,10.68,10.92,up
10995,600714,20250517,10.86,10.94,up
10996,600714,20250527,10.44,10.31,down
10997,600714,20250529,10.4,10.12,down
10998,600714,20250531,10.12,10.22,up
10999,600715,20250507,2.44,2.39,down
11000,600715,20250524,2.22,2.27,up
11001,600715,20250531,2.31,2.33,up
11002,600716,20250523,3.44,3.45,up
11003,600717,20250520,4.75,4.74,down
11004,600717,20250528,4.55,4.59,up
11005,600718,20250501,10.03,10.27,up
11006,600718,20250516,9.94,9.97,up
11007,600718,20250520,9.97,9.85,down
11008,600718,20250524,9.62,9.69,up
11009,600718,20250527,9.6,9.61,up
11010,600718,20250531,9.67,9.73,up
11011,600719,20250527,6.82,6.7,down
11012,600720,20250527,7.9,7.91,up
11013,600720,20250531,7.98,7.95,down
11014,600721,20250516,7.22,7.2,down
11015,600722,20250507,5.32,5.35,up
11016,600722,20250530,5.02,5.06,up
11017,600724,20250508,4.68,4.59,down
11018,600724,20250510,4.59,4.5,down
11019,600724,20250520,4.81,4.69,down
11020,600725,20250501,3.09,3.17,up
11021,600725,20250509,3.23,3.2,down
11022,600725,20250513,3.21,3.25,up
11023,600725,20250517,3.21,3.34,up
11024,600726,20250522,2.44,2.39,down
